Element	NetName	NetID	Archetype	Slot/Category	Type
Weapon	ADV_Spy_SMG_MP7	712793146	ADV_Spy_SMG_MP7	TwoHander	Spy
Weapon	ADV_Spy_SMG_PP19	2408603069	ADV_Spy_SMG_PP19	TwoHander	Spy
Weapon	ADV_Spy_SMG_PP2000	3582270670	ADV_Spy_SMG_PP2000	TwoHander	Spy
Weapon	ADV_Spy_SMG_Proto	2877060280	ADV_Spy_SMG_Proto	TwoHander	Spy
Weapon	ADV_Spy_SMG_Scorpion	187145924	ADV_Spy_SMG_Scorpion	TwoHander	Spy
Weapon	ADV_Spy_SMG_UMP45	3286857481	ADV_Spy_SMG_UMP45	TwoHander	Spy
Weapon	ADV_Spy_SMG_Vector	1103308445	ADV_Spy_SMG_Vector	TwoHander	Spy
Weapon	Crossbow_1H	2381615518	Crossbow_1H	NonLethal	Campaign
Weapon	Crossbow_1H_DLC	2997579285	Crossbow_1H_DLC	NonLethal	Campaign
Weapon	Pistol_5-7	2592683470	Pistol_5-7	Pistol	Campaign
Weapon	Pistol_DesertEagle	54314406	Pistol_DesertEagle	Pistol	Campaign
Weapon	Pistol_F40	2841446201	Pistol_F40	Pistol	Campaign
Weapon	Pistol_Makarov	859258847	Pistol_Makarov	Pistol	Campaign
Weapon	Pistol_PX4	2517337716	Pistol_PX4	Pistol	Campaign
Weapon	Pistol_Proto	1159782053	Pistol_Proto	Pistol	Campaign
Weapon	Pistol_USP45	3016984734	Pistol_USP45	Pistol	Campaign
Weapon	Rifle_AK47	2242157059	Rifle_AK47	TwoHander	Campaign
Weapon	Rifle_AKS74U	346833522	Rifle_AKS74U	TwoHander	Campaign
Weapon	Rifle_ARX	2492917002	Rifle_ARX	TwoHander	Campaign
Weapon	Rifle_FAMAS	691036383	Rifle_FAMAS	TwoHander	Campaign
Weapon	Rifle_G36C	731780027	Rifle_G36C	TwoHander	Campaign
Weapon	Rifle_Goblin	392173910	Rifle_Goblin	TwoHander	Campaign
Weapon	Rifle_HoneyBadger	3439044860	Rifle_HoneyBadger	TwoHander	Campaign
Weapon	Rifle_M416	2382196300	Rifle_M416	TwoHander	Campaign
Weapon	Rifle_Proto	4208517691	Rifle_Proto	TwoHander	Campaign
Weapon	Rifle_SA58	3078217296	Rifle_SA58	TwoHander	Campaign
Weapon	SMG_MAC11	2406210396	SMG_MAC11	TwoHander	Campaign
Weapon	SMG_MP5	3330337487	SMG_MP5	TwoHander	Campaign
Weapon	SMG_MP7A2	173181804	SMG_MP7A2	TwoHander	Campaign
Weapon	SMG_PP19	2166608847	SMG_PP19	TwoHander	Campaign
Weapon	SMG_PP2000	3408622686	SMG_PP2000	TwoHander	Campaign
Weapon	SMG_Proto	1111810495	SMG_Proto	TwoHander	Campaign
Weapon	SMG_Scorpion	2554080746	SMG_Scorpion	TwoHander	Campaign
Weapon	SMG_UMP45	718397966	SMG_UMP45	TwoHander	Campaign
Weapon	SMG_Vector	1600998925	SMG_Vector	TwoHander	Campaign
Weapon	Shotgun_AA12	2167990251	Shotgun_AA12	TwoHander	Campaign
Weapon	Shotgun_M1014	3491465931	Shotgun_M1014	TwoHander	Campaign
Weapon	Shotgun_Proto	863265538	Shotgun_Proto	TwoHander	Campaign
Weapon	Shotgun_RMB93	2106078150	Shotgun_RMB93	TwoHander	Campaign
Weapon	Shotgun_Saiga12	2577854077	Shotgun_Saiga12	TwoHander	Campaign
Weapon	Sniper_Proto	625774215	Sniper_Proto	TwoHander	Campaign
Weapon	Sniper_SR25	2517615303	Sniper_SR25	TwoHander	Campaign
Weapon	Sniper_SVU	3974273767	Sniper_SVU	TwoHander	Campaign
Weapon	Sniper_VSS	1707760461	Sniper_VSS	TwoHander	Campaign
Weapon	Tazer	142404564	Tazer	NonLethal	Campaign
